id,lat,lon
401825,38.019963,-121.901902
401826,38.019799,-121.901948
401827,38.019112,-121.897287
401828,38.018998,-121.897325
401829,38.016527,-121.887008
401830,38.017313,-121.889768
401831,37.521724,-122.265071
401832,37.516368,-122.258712
401833,37.496427,-122.233186
401834,37.496277,-122.232673
401835,37.491388,-122.218882
401837,37.490595,-122.217518
401840,37.881522,-122.050938
401841,37.689198,-122.10708
401845,37.332668,-122.060628
401846,37.332482,-122.060617
401851,37.701673,-121.883255
401852,37.701391,-121.883264
401853,37.70123,-122.037919
401854,37.70096,-122.03778
401855,37.721256,-122.134811
401856,37.721144,-122.135
401857,37.763173,-122.149746
401858,37.763133,-122.149977
401859,37.523007,-122.266271
401860,37.496134,-122.232743
401861,37.496279,-122.233258
401868,37.513987,-122.256314
401869,37.518081,-122.260663
401870,37.517958,-122.26082
401871,37.707384,-122.161886
401872,37.484232,-122.183031
401873,37.484087,-122.183239
401874,37.487321,-122.203433
401875,37.487195,-122.203699
401876,37.491361,-122.219254
401877,38.335912,-122.017281
401878,38.335762,-122.017033
401879,38.260103,-122.060758
401880,37.24082,-121.778693
401881,37.241836,-121.769232
401882,37.513359,-122.255314
401883,37.51324,-122.255458
401888,37.541569,-122.018846
401889,37.883321,-122.052842
401890,37.343447,-121.855539
401891,37.343293,-121.855795
401892,37.824658,-122.307909
401894,37.958627,-122.330749
401895,37.958848,-122.330579
401896,37.817758,-122.269915
401898,37.824927,-122.270729
401899,37.824753,-122.270809
401900,37.88833,-122.30909
401901,37.888496,-122.308712
401906,37.335259,-121.848031
401908,37.335284,-121.847662
401910,37.526135,-122.269775
401911,37.818437,-122.27017
401913,37.482866,-122.179725
401914,37.545233,-122.288409
401917,37.736505,-121.949957
401918,37.736377,-121.950232
401923,38.364998,-121.963981
401924,37.852987,-122.028797
401925,37.852806,-122.029091
401926,37.411999,-122.078452
401927,37.483017,-122.179523
401928,37.504928,-122.246148
401929,37.505073,-122.245983
401934,37.73437,-122.406177
401935,37.734313,-122.406375
401936,37.407282,-122.06515
401937,37.411338,-122.076826
401942,37.322594,-121.897858
401943,37.322361,-121.8978
401948,37.409514,-122.071728
401949,37.414582,-122.083368
401950,37.777214,-121.975415
401951,37.995087,-122.068695
401952,37.994924,-122.068545
401953,38.011725,-121.867002
401954,38.011832,-121.866961
401955,37.771977,-121.972497
401956,37.771896,-121.972761
401957,37.270409,-121.860854
401958,37.270378,-121.861311
401994,37.385523,-121.975872
401995,37.386009,-121.977583
401996,37.396411,-122.015716
401997,37.398597,-122.025693
401998,37.404178,-122.05107
401999,37.831798,-122.004468
402000,37.419828,-122.091045
402001,38.17016,-122.199253
402002,38.169958,-122.198969
402003,38.253226,-122.066886
402004,38.253081,-122.066699
402005,38.2353,-122.619054
402007,37.701121,-121.819063
402008,36.95979,-121.551037
402010,36.999566,-121.556242
402011,36.9996,-121.555853
402012,37.698503,-121.937095
402014,37.002645,-121.556129
402015,37.698211,-121.934682
402016,37.70183,-121.90489
402017,37.701638,-121.912277
402018,37.701839,-121.907813
402019,37.701573,-121.871745
402020,37.701578,-121.872112
402025,37.702942,-121.755507
402026,37.702703,-121.755526
402027,37.700891,-121.774267
402028,37.702801,-121.739963
402029,37.708574,-121.725238
402030,37.702966,-121.738126
402031,37.709831,-121.72158
402032,37.716692,-121.705048
402033,37.717123,-121.704989
402038,38.098652,-122.520221
402039,38.098527,-122.520036
402040,38.105801,-122.511444
402041,38.105662,-122.511247
402042,38.121611,-122.497174
402043,38.121444,-122.497006
402044,38.15484,-122.422075
402045,38.154841,-122.422072
402046,38.117602,-122.289241
402047,38.117426,-122.289217
402048,38.141456,-122.232308
402049,38.141243,-122.232302
402050,38.140802,-122.221723
402051,38.140566,-122.222246
402052,38.140604,-122.219238
402053,38.14053,-122.218983
402054,38.144611,-122.217158
402055,38.144542,-122.216916
402056,37.329043,-121.895498
402057,37.336501,-121.897652
402058,37.337199,-121.897882
402059,37.337511,-121.897833
402060,37.356655,-122.062397
402061,37.356616,-122.06262
402062,37.89875,-122.309494
402067,37.322223,-121.89812
402068,38.008296,-121.853335
402069,38.008132,-121.853402
402070,37.999058,-121.755281
402071,37.999049,-121.755035
402072,37.893687,-122.066922
402077,38.137239,-122.221394
402079,38.136531,-122.221583
402085,37.993801,-121.756845
402086,37.992664,-121.756684
402087,38.005137,-121.746302
402088,38.005137,-121.746299
402089,38.005144,-121.737232
402090,38.005145,-121.737413
402091,38.004512,-121.73336
402092,38.004476,-121.733312
402093,37.998638,-121.731216
402094,37.998546,-121.731333
402095,37.99786,-121.723079
402096,37.997794,-121.723069
402098,37.997802,-121.716437
402103,37.724771,-121.941372
402104,37.793991,-122.20519
402105,37.793819,-122.2053
402106,37.00187,-121.55635
402117,37.344521,-121.902184
402118,37.344602,-121.902047
402119,37.421182,-121.915036
402120,37.399227,-121.908515
402121,37.380274,-121.904061
402122,37.467957,-122.153833
402124,38.430806,-122.71547
402125,38.432104,-122.715593
402126,38.431917,-122.715812
402127,38.436946,-122.718
402128,38.437017,-122.717757
402129,38.44047,-122.72011
402130,38.440397,-122.72033
402131,38.445357,-122.723779
402132,38.445432,-122.723575
402133,38.446969,-122.724625
402134,38.446913,-122.724791
402135,38.45231,-122.725972
402136,38.452267,-122.726193
402137,38.459424,-122.726283
402138,38.459434,-122.7261
402139,37.961812,-122.510124
402140,37.961589,-122.509784
402141,37.962862,-122.510604
402142,37.967035,-122.517695
402151,38.043203,-122.125044
402152,38.043203,-122.125044
402153,38.045038,-122.126523
402154,38.045038,-122.126523
402155,38.046875,-122.127996
402156,38.046875,-122.127996
402157,38.048732,-122.129458
402158,38.048732,-122.129458
402165,36.995598,-121.71754
402166,36.995619,-121.717504
402174,38.089554,-122.23111
402175,38.092543,-122.230332
402176,38.100129,-122.22987
402177,38.101524,-122.229661
402178,38.124741,-122.229096
402179,38.147197,-122.216839
402199,37.848634,-122.226259
402200,37.849093,-122.231287
402201,37.846642,-122.247226
402202,37.843252,-122.254814
402203,38.019903,-121.906142
402204,38.011952,-122.008938
402205,38.011363,-122.010103
402206,38.002541,-122.047298
402207,38.002101,-122.047878
402208,37.99195,-122.078492
402209,37.990401,-122.140594
402210,37.990229,-122.14066
402211,37.996193,-122.144936
402212,37.996058,-122.145123
402213,38.001667,-122.15007
402214,38.001501,-122.150243
402215,38.013563,-122.257611
402216,38.013495,-122.257598
402217,37.717219,-121.704646
402218,37.708641,-121.725076
402219,37.701445,-121.858426
402220,37.701205,-121.858445
402221,37.698534,-121.945474
402222,37.69819,-121.946552
402223,37.702224,-122.032695
402224,37.701845,-122.033225
402225,37.697587,-122.043025
402226,37.698004,-122.042005
402227,37.692408,-122.064219
402228,37.690953,-122.074169
402234,38.163669,-122.208464
402235,38.16352,-122.208162
402236,38.078015,-122.232776
402237,38.077731,-122.232459
402238,38.150809,-122.216813
402239,38.150739,-122.216538
402240,38.402318,-121.915787
402241,38.402199,-121.915666
402242,38.410093,-121.905606
402243,38.409972,-121.905441
402244,38.416347,-121.897404
402245,38.416238,-121.897211
402246,38.42011,-121.892123
402247,38.430261,-121.879137
402248,38.430209,-121.878856
402249,38.44034,-121.865893
402250,38.440289,-121.865617
402251,38.444361,-121.860391
402252,38.446157,-121.858439
402253,38.450532,-121.852801
402254,38.455628,-121.846255
402255,38.455556,-121.846011
402256,38.460724,-121.83971
402257,38.460952,-121.839086
402258,38.465814,-121.833155
402259,38.465727,-121.83293
402260,38.473363,-121.823474
402261,38.47285,-121.823777
402262,38.481149,-121.813543
402263,38.481036,-121.813375
402264,38.487178,-121.805573
402265,38.489167,-121.803384
402266,38.491377,-121.800506
402267,38.49707,-121.79472
402268,38.49691,-121.79457
402269,38.507719,-121.78334
402270,38.506841,-121.783839
402271,38.513711,-121.776971
402272,38.512372,-121.777898
402278,37.320951,-121.94032
402279,37.374387,-121.902468
402280,37.3744,-121.902692
402281,37.38449,-121.904845
402282,37.384485,-121.905044
402283,37.391595,-121.906506
402284,37.391557,-121.90671
402285,37.398698,-121.908172
402286,37.405824,-121.909842
402287,37.405777,-121.910072
402288,37.419153,-121.914103
402289,37.419106,-121.914308
402290,37.436753,-121.919191
402291,37.438079,-121.919899
402292,37.445371,-121.920853
402293,37.44531,-121.921119
402294,36.92555,-121.547028
402295,36.925548,-121.547247
402296,36.938711,-121.552481
402297,36.938772,-121.552731
402298,36.952216,-121.552213
402299,36.952235,-121.552455
402300,36.965869,-121.552149
402301,36.96584,-121.552382
402302,36.980439,-121.55735
402303,36.980409,-121.557644
402304,36.984938,-121.558525
402305,36.984627,-121.558929
402306,37.002217,-121.556027
402307,37.022044,-121.566252
402308,37.017957,-121.564407
402309,37.026026,-121.568405
402310,37.031333,-121.571274
402311,37.031251,-121.571629
402312,37.037964,-121.574872
402313,37.037903,-121.575231
402314,37.044741,-121.578022
402315,37.057088,-121.583363
402316,37.057025,-121.583713
402317,37.061205,-121.585143
402318,37.063864,-121.586715
402319,37.077468,-121.592927
402320,37.076027,-121.592589
402321,37.081974,-121.595454
402322,37.081336,-121.595505
402323,37.08676,-121.598091
402324,37.090627,-121.600613
402325,37.091412,-121.600652
402326,37.102447,-121.609149
402327,37.103108,-121.60944
402328,37.112261,-121.621044
402329,37.112135,-121.621406
402330,37.117801,-121.625248
402331,37.117426,-121.625465
402332,37.121068,-121.627184
402333,37.124754,-121.629749
402334,37.127605,-121.631029
402335,37.130103,-121.632906
402336,37.136578,-121.636972
402337,37.163058,-121.663633
402338,37.163384,-121.664417
402339,37.168787,-121.668555
402340,37.171546,-121.671905
402341,37.180554,-121.681139
402342,37.1802,-121.681522
402343,37.196849,-121.701575
402344,37.195584,-121.700525
402345,37.215727,-121.728741
402346,37.215461,-121.729
402347,37.239343,-121.764097
402348,37.239708,-121.765563
402349,37.246208,-121.776913
402350,37.248955,-121.781141
402351,37.248679,-121.78139
402352,37.266834,-121.802011
402353,37.2712,-121.803139
402354,37.29475,-121.809967
402355,37.299781,-121.813351
402356,37.307829,-121.821116
402357,37.308845,-121.822499
402358,37.314719,-121.827787
402359,37.329728,-121.842102
402360,37.329591,-121.842361
402361,37.336549,-121.848881
402362,37.358996,-121.871981
402363,37.3588,-121.872094
402364,37.368104,-121.90788
402365,37.367859,-121.907971
402366,37.388542,-121.986478
402367,37.388372,-121.986538
402368,37.393954,-122.005269
402369,37.393755,-122.005329
402370,37.39592,-122.013438
402371,37.396611,-122.017518
402372,37.40547,-122.055924
402373,37.405335,-122.056343
402374,37.429264,-122.102241
402375,37.42914,-122.102443
402376,37.435945,-122.109246
402377,37.440393,-122.113925
402378,37.440293,-122.114141
402379,37.445961,-122.11976
402380,37.451442,-122.125642
402381,37.451289,-122.125797
402382,37.526779,-122.27078
402383,37.535878,-122.279744
402384,37.535766,-122.279937
402385,37.555708,-122.298103
402386,37.555574,-122.298369
402387,37.561476,-122.303632
402388,37.561364,-122.303829
402389,37.565888,-122.308379
402390,37.662818,-122.400418
402391,37.666938,-122.395366
402392,37.666959,-122.395578
402398,37.469759,-122.156465
402399,37.700224,-121.780045
402400,37.699984,-121.780016
402401,37.70248,-121.764596
402402,37.702234,-121.764593
402403,37.702595,-121.747543
402404,37.70238,-121.747506
402405,37.704313,-121.735236
402406,37.704105,-121.735155
402407,37.713589,-121.713345
402408,37.713351,-121.713265
402409,37.718904,-121.69682
402410,37.718518,-121.696655
402411,38.024489,-122.109674
402412,38.027638,-122.116064
402413,38.045848,-122.127304
402415,37.701397,-121.851884
402416,37.701361,-121.84861
402417,37.701132,-121.849503
402418,37.701102,-121.846401
402419,37.718428,-121.669385
402420,37.718211,-121.669346
402421,37.721487,-121.676275
402422,37.721723,-121.680591
402423,37.72094,-121.686875
402424,37.720431,-121.687475
402425,37.718757,-121.697517
402426,37.712635,-121.715594
402427,37.705551,-121.732333
402428,37.706224,-121.730129
402429,37.702595,-121.741391
402430,37.702324,-121.746413
402431,37.70299,-121.760075
402432,37.702575,-121.76226
402433,37.699656,-121.787125
402434,37.69966,-121.783826
402435,37.700063,-121.791737
402438,37.701248,-121.836572
402439,37.700891,-121.823407
402440,37.70135,-121.847516
402442,37.70137,-121.892753
402443,37.701773,-121.895981
402444,37.701951,-121.915924
402445,37.698731,-121.93366
402446,37.69817,-121.954965
402447,37.697754,-121.963582
402448,37.696995,-121.968736
402449,37.698845,-121.979793
402450,37.699898,-121.988806
402451,37.701593,-121.992068
402452,37.703279,-122.000677
402453,37.703462,-122.008093
402454,37.702987,-122.009775
402455,37.701568,-122.019856
402456,37.70111,-122.022997
402457,37.690589,-122.074877
402464,38.050082,-122.139317
402465,38.044746,-122.126421
402466,38.043278,-122.125243
402469,38.048019,-122.129152
402476,37.891579,-122.13026
402477,37.854157,-122.220619
402478,37.854192,-122.219947
402479,37.849522,-122.241018
402480,37.842559,-122.25791
402481,37.849812,-122.237592
402482,37.991632,-121.757352
402483,37.991919,-121.75915
402484,37.992632,-121.767573
402485,37.992409,-121.767739
402486,37.994607,-121.775335
402487,37.994354,-121.775457
402488,37.996126,-121.784257
402489,37.995876,-121.784305
402490,37.99827,-121.808198
402491,37.998055,-121.805271
402492,37.998039,-121.811512
402493,37.999733,-121.822138
402494,37.999557,-121.822185
402495,38.001874,-121.829981
402496,38.001716,-121.830047
402497,38.003123,-121.835176
402498,38.004518,-121.839595
402501,38.015498,-121.882227
402502,38.014799,-121.879813
402503,38.019957,-121.917096
402504,38.021936,-121.959626
402505,38.011238,-122.172172
402506,37.992452,-122.076398
402507,37.990769,-122.095262
402508,37.990832,-122.098115
402509,37.99456,-122.107242
402510,37.994247,-122.107187
402511,37.996626,-122.113655
402512,37.996372,-122.113531
402513,37.995429,-122.119119
402514,37.993833,-122.122574
402515,38.007082,-122.166552
402516,38.006851,-122.166598
402517,38.015542,-122.178998
402518,38.015367,-122.179045
402521,38.009849,-122.2028
402522,38.00777,-122.220097
402528,38.051007,-122.133434
402532,37.689868,-122.120854
402533,37.689774,-122.12086
402536,37.690236,-122.091948
402537,37.690236,-122.091948
402538,37.690839,-122.08497
402539,37.690526,-122.084955
402540,38.03262,-122.11713
402541,38.03262,-122.11713
402542,38.036572,-122.119721
402543,38.034351,-122.11804
402545,38.032739,-122.117318
402553,37.835658,-122.48462
402554,37.835208,-122.484547
402555,37.841973,-122.485648
402556,37.84191,-122.485884
402557,37.847996,-122.48811
402558,37.847958,-122.488452
402559,37.857163,-122.497555
402560,37.856955,-122.497516
402561,37.860178,-122.501486
402562,37.861516,-122.504435
402563,37.865789,-122.506948
402564,37.865172,-122.507103
402565,37.873995,-122.508234
402566,37.873728,-122.508164
402567,37.878684,-122.514764
402568,37.878558,-122.514921
402569,37.889129,-122.516609
402570,37.886662,-122.516813
402571,37.895638,-122.516134
402572,37.895619,-122.516374
402573,37.902868,-122.515561
402574,37.903269,-122.515767
402575,37.908497,-122.514031
402576,37.908462,-122.514293
402577,37.914035,-122.511883
402578,37.913992,-122.51216
402579,37.92111,-122.511887
402580,37.921052,-122.512103
402581,37.925781,-122.514392
402582,37.92784,-122.51539
402583,37.935199,-122.516528
402584,37.935185,-122.51674
402585,37.94093,-122.515733
402586,37.945072,-122.514753
402587,37.949644,-122.511853
402588,37.949662,-122.512058
402589,38.000724,-122.536873
402590,38.000645,-122.537054
402591,38.0069,-122.541228
402592,38.005504,-122.540645
402593,38.014108,-122.541703
402594,38.014112,-122.541958
402595,38.021089,-122.539073
402596,38.021163,-122.539241
402597,38.02395,-122.538378
402598,38.02401,-122.538569
402599,38.031163,-122.537269
402600,38.031191,-122.537492
402601,38.036845,-122.536348
402602,38.740689,-122.948338
402603,38.740529,-122.94846
402604,38.808343,-123.011669
402605,38.085591,-122.552334
402606,38.088919,-122.555867
402607,38.102099,-122.561494
402608,38.100497,-122.561783
402609,38.107709,-122.563001
402610,38.107604,-122.563306
402611,38.113232,-122.564557
402612,38.114794,-122.564501
402613,38.119365,-122.565187
402614,38.120614,-122.565691
402615,38.126375,-122.565467
402616,38.126004,-122.565924
402617,38.131839,-122.563599
402618,38.131481,-122.563903
402619,38.143211,-122.564319
402620,38.142932,-122.564512
402621,38.150124,-122.566283
402622,38.14989,-122.566475
402623,38.166558,-122.579538
402624,38.1665,-122.579784
402625,38.177141,-122.594681
402626,38.177255,-122.595162
402627,38.193658,-122.599992
402628,38.193927,-122.600125
402629,38.199533,-122.598465
402630,38.19968,-122.598657
402631,38.213416,-122.601858
402632,38.213335,-122.602082
402633,38.217496,-122.603786
402634,38.217406,-122.604043
402635,38.235417,-122.618875
402636,38.2353,-122.619054
402637,38.246664,-122.627153
402638,38.246513,-122.627242
402639,38.253469,-122.640313
402640,38.253484,-122.640773
402641,38.256816,-122.646524
402642,38.256841,-122.646953
402643,38.261099,-122.654145
402644,38.26103,-122.65439
402645,38.26551,-122.661879
402646,38.265391,-122.662002
402647,38.2716,-122.669205
402648,38.272277,-122.670405
402649,38.275665,-122.674491
402650,38.275433,-122.674528
402651,38.281046,-122.681512
402652,38.280662,-122.681356
402653,38.285534,-122.687316
402654,38.28506,-122.687054
402655,38.290757,-122.694521
402657,38.29555,-122.701201
402658,38.295172,-122.701107
402659,38.309092,-122.712581
402660,38.308871,-122.712717
402661,38.314269,-122.715049
402662,38.314143,-122.715249
402663,38.32615,-122.712638
402664,38.326229,-122.712878
402665,38.332736,-122.712666
402666,38.332878,-122.712925
402667,38.342171,-122.712792
402668,38.342274,-122.713028
402669,38.357396,-122.71303
402670,38.357451,-122.713289
402671,38.378431,-122.71612
402672,38.378426,-122.716347
402673,38.392939,-122.71603
402674,38.392943,-122.716306
402675,38.399471,-122.715987
402676,38.399479,-122.71628
402677,38.42899,-122.714934
402678,38.469495,-122.728811
402679,38.476125,-122.731606
402680,38.476095,-122.731811
402681,38.487719,-122.74414
402682,38.487696,-122.74444
402683,38.495094,-122.75456
402684,38.497147,-122.757763
402685,38.500122,-122.761458
402686,38.502605,-122.76456
402687,38.502615,-122.76493
402688,38.507175,-122.770641
402689,38.510579,-122.774896
402690,38.511079,-122.775166
402691,38.517873,-122.782644
402692,38.517841,-122.782914
402693,38.526731,-122.79106
402694,38.53091,-122.794611
402695,38.533773,-122.797251
402696,38.53366,-122.797449
402697,38.536168,-122.799432
402698,38.548783,-122.80957
402699,38.554496,-122.815933
402700,38.554447,-122.81618
402701,38.560924,-122.822047
402702,38.560915,-122.8223
402703,38.565538,-122.826435
402704,38.567384,-122.828195
402705,38.567357,-122.828465
402706,38.577103,-122.836069
402707,38.577055,-122.836329
402708,38.583945,-122.841166
402709,38.58389,-122.841408
402710,38.590526,-122.846097
402711,38.590438,-122.846326
402712,38.595747,-122.854373
402713,38.598044,-122.858814
402714,38.598056,-122.859295
402716,38.602504,-122.866436
402717,38.608079,-122.87372
402718,38.608009,-122.873866
402719,38.621129,-122.878381
402720,38.621185,-122.87856
402721,38.627242,-122.877985
402722,38.627327,-122.878141
402723,38.637098,-122.877151
402724,38.637067,-122.877326
402725,38.647636,-122.872752
402726,38.647595,-122.872942
402727,38.665486,-122.876344
402728,38.665432,-122.876624
402729,38.671863,-122.879711
402730,38.671802,-122.880009
402731,38.67783,-122.880796
402733,38.683619,-122.880925
402734,38.693222,-122.884247
402735,38.693174,-122.884616
402736,38.698208,-122.892367
402737,38.698167,-122.892708
402738,38.702262,-122.898883
402739,38.706169,-122.907576
402740,38.705412,-122.907159
402741,38.710951,-122.917006
402742,38.714797,-122.919956
402743,38.714671,-122.920216
402744,38.724755,-122.933815
402745,38.724602,-122.934036
402746,38.729321,-122.941408
402747,38.729162,-122.941598
402748,38.73499,-122.944745
402749,38.734813,-122.944928
402750,38.492672,-122.751439
402751,38.756315,-122.971836
402752,38.756135,-122.971959
402753,38.708797,-122.91289
402754,38.760993,-122.981554
402755,38.760826,-122.981662
402756,38.76368,-122.988057
402757,38.763503,-122.988176
402758,38.767641,-122.994584
402759,38.767459,-122.994724
402760,38.772941,-122.999263
402761,38.772785,-122.99946
402762,38.807273,-123.012139
402763,38.820241,-123.014671
402764,38.820063,-123.01491
402765,38.791499,-123.011325
402766,38.791512,-123.011643
402767,38.800458,-123.012923
402768,38.800553,-123.013208
402769,38.813041,-123.012302
402770,38.813021,-123.012591
402773,38.831117,-123.014906
402774,38.830813,-123.014883
402775,38.838137,-123.0207
402776,38.837892,-123.020792
402777,38.844486,-123.026976
402778,38.844327,-123.027058
402779,38.849907,-123.0299
402780,38.849837,-123.029949
402788,37.481185,-121.935149
402789,37.481245,-121.935022
402793,37.514165,-121.939622
402794,37.51514,-121.939842
402795,37.531274,-121.941375
402796,37.535678,-121.932554
402797,37.535816,-121.932678
402798,37.539158,-121.926516
402799,37.538974,-121.926342
402800,37.463015,-121.925972
402801,37.462951,-121.926164
402802,37.484332,-121.93758
402803,37.484241,-121.937739
402814,37.793423,-122.382858
402815,37.799144,-122.376772
402816,37.804603,-122.37087
402817,37.807966,-122.367285
402818,37.810297,-122.364789
402827,37.799244,-122.376792
402828,37.467739,-121.928329
402829,37.467664,-121.92854
402834,37.990426,-122.131706
402835,37.990254,-122.131651
402836,37.991228,-122.086842
402837,37.990967,-122.086847
402838,37.997952,-121.79502
402839,37.997719,-121.795036
403103,37.701197,-121.828912
403165,37.490966,-122.217925
403169,37.466356,-121.905769
403219,37.690954,-122.073988
403223,37.690595,-122.071617
403225,37.349517,-121.91728
403226,37.515072,-121.940155
403227,37.701267,-121.864103
403228,37.701495,-121.864059
403229,37.70099,-121.838007
403230,37.701265,-121.838031
403237,37.433758,-121.888275
403240,37.440338,-121.890082
403243,37.44688,-121.891367
403244,37.45007,-121.892007
403245,37.450181,-121.892367
403246,37.471863,-121.909568
403247,37.471888,-121.909969
403248,37.487735,-121.916207
403249,37.487581,-121.91656
403250,37.490163,-121.917914
403251,37.489993,-121.918283
403254,37.494191,-121.921904
403257,37.494319,-121.921641
403258,37.598847,-122.374424
403259,37.598722,-122.37472
403261,37.571801,-122.314844
403262,37.571692,-122.314996
403265,37.349229,-121.917686
403266,37.95535,-122.5003
403267,38.007943,-122.209403
403270,38.602528,-122.866119
403271,38.683676,-122.880666
403276,38.030219,-122.255133
403280,37.827864,-122.267
403303,38.290369,-122.694299
403312,37.991112,-122.529804
403313,37.991151,-122.529622
403314,37.984302,-122.523394
403315,37.984333,-122.523212
403316,37.978421,-122.520802
403317,37.9784,-122.52052
403318,37.453878,-122.28392
403319,37.45368,-122.284145
403320,37.556776,-122.38004
403321,37.556566,-122.380222
403323,37.596885,-122.420006
403324,37.596664,-122.420151
403327,37.659508,-122.46315
403328,37.659478,-122.463677
403329,37.270267,-121.947353
403332,37.555122,-121.916199
403334,37.562129,-121.905602
403337,37.57443,-121.885432
403338,37.575991,-121.881143
403340,37.580861,-121.875145
403343,37.581529,-121.874793
403346,37.640684,-121.885192
403349,37.655931,-121.900843
403352,37.690994,-121.918894
403356,37.801175,-122.426123
403357,37.801088,-122.426121
403358,37.799142,-122.424048
403359,37.799102,-122.424187
403360,37.796212,-122.423429
403361,37.796206,-122.423585
403391,37.700926,-121.802636
403393,37.700919,-121.801358
403396,37.700683,-121.802968
403399,37.700666,-121.801508
403401,37.328484,-121.870843
403402,37.32872,-121.870796
403404,37.327807,-121.874899
403406,37.32592,-121.883314
403409,37.324015,-121.890673
403412,37.32243,-121.89764
403414,37.314844,-121.913648
403419,37.316766,-121.921548
403425,38.42476,-121.886025
403426,38.424813,-121.886281
403430,37.835812,-122.295362
403455,38.296379,-122.033862
403458,38.033738,-122.251843
403459,38.033749,-122.252063
403460,38.042353,-122.242
403461,38.042305,-122.242302
403465,36.986035,-122.024092
403471,37.06113,-122.004466
403475,37.061194,-122.004672
403524,37.703392,-121.508962
403525,37.703668,-121.508801
403744,36.943913,-121.502887
403745,36.943913,-121.502887
403902,37.702855,-122.472093
403904,37.638284,-122.440981
403906,37.644736,-122.448925
403908,37.662373,-122.465652
403910,37.675831,-122.470236
403946,38.023633,-122.261248
403998,37.849265,-122.298899
404060,37.67682,-122.388451
404096,37.677426,-122.388574
404350,38.020626,-121.954582
404356,38.01582,-122.182661
404358,38.020915,-121.954547
404360,38.01909,-121.942807
404365,37.141139,-121.98489
404370,37.296295,-121.939267
404378,37.249976,-121.959331
404387,37.846642,-122.247226
404388,38.098643,-122.229703
404390,38.116649,-122.230024
404391,38.247153,-122.074644
404395,37.777516,-122.402256
404396,37.773512,-122.406483
404397,37.965951,-122.322882
404400,37.822098,-122.323815
404401,38.052365,-122.2278
404407,38.052228,-122.228257
404408,38.098694,-122.22989
404409,38.116679,-122.230224
404410,38.12159,-122.230394
404411,38.124386,-122.229495
404412,38.247374,-122.074824
404413,38.248687,-122.071376
404414,37.96584,-122.323262
404415,37.821864,-122.326633
404416,37.822311,-122.324059
404417,37.773452,-122.406817
404418,37.777547,-122.402781
404428,37.241693,-121.770495
404439,37.241688,-121.772849
404442,37.241444,-121.769405
404448,37.241502,-121.772811
404451,37.272621,-121.862275
404452,37.284842,-121.867529
404453,37.309236,-121.882418
404461,37.309076,-121.882705
404462,37.272598,-121.862687
404519,37.26409,-121.800811
404520,37.689373,-122.390539
404521,37.382586,-121.965617
404522,37.402071,-122.041627
404523,37.406818,-122.062101
404524,37.448865,-122.122783
404528,37.710864,-122.395412
404529,37.459744,-122.139438
404531,37.491812,-122.219838
404532,37.49432,-122.225804
404533,37.46526,-122.148841
404534,37.472754,-122.161627
404539,37.368808,-121.908792
404547,37.245551,-121.775718
404553,37.395734,-122.013489
404554,37.401893,-122.041683
404555,37.406628,-122.062152
404558,37.459587,-122.139581
404559,37.465121,-122.148973
404560,37.472595,-122.161772
404561,37.445696,-122.119856
404563,37.446362,-122.120546
404564,37.448717,-122.123019
404567,37.368577,-121.908867
404569,37.710838,-122.395652
404572,37.486799,-122.200441
404573,37.49171,-122.220042
404574,37.494154,-122.225964
404575,37.689407,-122.390851
404583,37.74122,-121.513181
404585,37.406761,-122.009541
404586,37.406939,-122.009566
404617,37.711252,-122.454834
404618,37.719431,-122.448259
404640,37.333614,-122.049627
404647,37.711347,-122.455028
404648,37.719675,-122.448467
404661,37.701126,-121.848956
404683,37.888648,-122.057271
404684,37.932207,-122.060031
404687,38.005902,-122.082852
404688,38.008122,-122.085298
404689,38.011158,-122.088538
404690,38.014538,-122.091851
404692,38.074595,-122.1225
404694,37.895006,-122.069169
404695,37.926414,-122.060414
404696,37.932352,-122.060035
404697,38.048607,-122.129362
404709,38.074644,-122.122655
404726,37.926458,-122.060699
404727,38.005796,-122.083017
404728,38.007989,-122.08544
404729,38.011002,-122.088635
404730,38.014401,-122.091998
404732,38.048494,-122.129589
404745,38.092441,-122.233538
404746,37.802829,-122.286516
404753,37.365125,-121.901373
404759,37.365167,-121.901551
404761,37.802638,-122.286586
