time,flow,lanes,observed_percent
1374688800000,6488,.1072,60
1374692400000,7129,.125,60
1374696000000,7363,.1243,60
1374699600000,7804,.1854,60
1374703200000,7982,.1896,60
1374706800000,8136,.1643,60
1374710400000,8060,.1325,60
1374714000000,7201,.1232,60
1374717600000,7535,.132,60
1374721200000,6270,.0934,60
1374724800000,6106,.0953,60
1374728400000,6157,.0961,60
1374732000000,5203,.1516,60
1374735600000,3201,.0593,60
1374739200000,2055,.0404,60
1374742800000,1729,.0372,60
1374746400000,1195,.0333,60
1374750000000,1092,.0323,60
1374753600000,1765,.0459,60
1374757200000,3756,.0692,60
1374760800000,6011,.1189,60
