time,flow,lanes,observed_percent
1374714000000,6712,.0943,60
1374717600000,6661,.0984,60
1374721200000,5453,.0735,60
1374724800000,5394,.0744,60
1374728400000,5496,.0756,60
1374732000000,4146,.1948,60
1374735600000,2584,.1134,60
1374739200000,2051,.033,60
1374742800000,1839,.0316,60
1374746400000,1337,.0291,60
1374750000000,1179,.0278,60
1374753600000,1872,.035,60
1374757200000,3936,.0595,60
1374760800000,5620,.1262,60
